EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.1014,0.4404,-13.1046,62.0889,8.4169,1.237,-0.1587,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089021788_14.jpg
0.0889,0.5197,-4.9098,63.9919,8.536,1.2209,0.321,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089021837_13.jpg
0.1369,0.4789,-13.7276,59.232,9.2813,1.2559,0.6245,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089021882_12.jpg
0.0695,0.4988,-9.7397,63.5123,9.3905,1.2221,0.4815,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089021928_11.jpg
0.1349,0.4802,-7.7766,58.6221,8.4993,1.2484,-0.3165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089021976_10.jpg
0.1031,0.478,-9.2135,64.3866,9.2563,1.2467,0.7935,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022022_9.jpg
0.0657,0.4231,-6.1529,61.1102,8.6266,1.2187,-0.1642,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022068_8.jpg
0.104,0.5224,-6.4716,59.1044,8.0235,1.2263,1.273,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022116_7.jpg
0.0785,0.4238,-13.4987,57.9592,8.6405,1.2679,-0.9575,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022165_6.jpg
0.0898,0.4689,-10.3075,53.4304,8.6849,1.242,0.9548,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022210_5.jpg
0.0752,0.3963,-17.5086,56.496,7.4337,1.2267,-0.4842,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022257_4.jpg
0.0825,0.4684,-20.2797,50.5692,8.1658,1.3058,0.6296,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022303_3.jpg
0.0712,0.4767,-19.7691,54.8134,8.1214,1.2369,0.4911,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022352_2.jpg
0.1089,0.4161,-12.5483,52.6299,8.0047,1.2554,0.3174,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022399_1.jpg
0.0601,0.4221,-26.2829,36.1283,4.9299,1.212,0.7957,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089022965_20.jpg
0.0281,0.4418,-26.6352,36.5195,4.5622,1.2183,1.1017,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023001_19.jpg
0.043,0.4645,-28.0802,34.5749,4.641,1.2456,0.3148,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023040_18.jpg
0.0513,0.374,-25.7636,30.7081,4.5198,1.2144,0.7763,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023084_17.jpg
0.0535,0.4306,-25.5697,27.247,4.3103,1.1546,0.7891,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023133_16.jpg
0.0458,0.4262,-28.0196,27.0316,4.8609,1.1495,1.2837,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023179_15.jpg
0.0412,0.4065,-30.2823,27.0387,4.6077,1.1592,0.1596,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023224_14.jpg
0.0499,0.4654,-27.3752,29.0557,4.6774,1.2188,1.5651,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023269_13.jpg
0.0423,0.3944,-32.3155,28.0585,4.6777,1.2057,1.2454,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023317_12.jpg
0.0517,0.4117,-30.0712,24.4706,4.3282,1.2176,1.1047,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023362_11.jpg
0.0546,0.3914,-33.3785,23.5537,4.64,1.1815,1.4242,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023409_10.jpg
0.0539,0.4145,-28.0975,21.7182,4.1287,1.2283,1.401,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023458_9.jpg
0.0519,0.4044,-31.5934,18.6801,4.0742,1.1936,0.6245,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023502_8.jpg
0.0302,0.4129,-31.7682,21.2536,4.4104,1.1945,1.4401,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023540_7.jpg
0.0343,0.4131,-30.9893,20.3051,4.6166,1.1832,1.4125,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023585_6.jpg
0.0349,0.421,-32.3319,17.362,3.4701,1.1718,1.273,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023621_5.jpg
0.0161,0.4128,-33.7905,17.9127,3.8536,1.1662,0.6348,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023661_4.jpg
0.0361,0.4539,-33.0266,18.421,3.1364,1.1627,0.9629,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023705_3.jpg
0.025,0.4305,-32.6013,15.7693,3.2951,1.1539,0.6296,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023742_2.jpg
0.0347,0.4756,-30.311,11.1135,2.6485,1.1353,1.5651,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089023784_1.jpg
0.0219,0.4691,-15.0186,0.9362,3.8903,1.0327,1.6,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024491_20.jpg
0.0292,0.4323,-14.0227,1.1543,3.7665,1.0515,1.242,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024535_19.jpg
0.0336,0.4312,-12.1478,1.524,3.545,1.0283,2.0739,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024587_18.jpg
0.0214,0.4382,-12.435,2.7131,3.8194,1.0493,2.5308,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024632_17.jpg
0.0245,0.4568,-19.1928,0.609,4.2893,1.0599,1.4086,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024681_16.jpg
0.0271,0.4325,-16.4592,1.2503,3.4613,1.0516,2.0567,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024727_15.jpg
0.0388,0.4649,-24.2932,0.9999,3.2105,1.044,2.1906,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024771_14.jpg
0.039,0.4375,-17.498,-1.0554,2.9024,1.0424,1.8882,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024818_13.jpg
0.0426,0.4045,-24.6579,-1.3774,2.8891,1.023,0.7827,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024865_12.jpg
0.0288,0.4195,-19.5732,-1.5028,2.163,1.043,1.5737,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024911_11.jpg
0.0345,0.4107,-15.0223,-4.2763,2.9288,1.0647,1.8779,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089024958_10.jpg
0.027,0.4636,-24.5401,-1.0735,2.5054,1.0872,1.2522,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025005_9.jpg
0.0298,0.4527,-18.605,-5.2385,1.4251,1.0512,1.4164,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025049_8.jpg
0.028,0.4841,-17.4664,-5.8797,1.7091,1.0687,1.242,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025099_7.jpg
0.027,0.4477,-21.3035,-5.8967,1.7092,1.083,1.1078,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025143_6.jpg
0.0299,0.4939,-20.3837,-6.2414,1.3886,1.0679,1.4164,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025191_5.jpg
0.0256,0.4351,-24.2658,-7.8661,0.3757,1.0698,0.9316,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025235_4.jpg
0.0372,0.4724,-24.6255,-10.531,0.2728,1.0994,1.4086,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025284_3.jpg
0.0291,0.4404,-21.8453,-10.4686,0.01,1.0831,2.0068,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025328_2.jpg
0.0381,0.5003,-23.5548,-11.1265,-0.927,1.0477,1.0957,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025377_1.jpg
0.0266,0.4741,-27.4205,-9.9195,-1.3833,1.0989,0.1587,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025554_20.jpg
0.0289,0.4718,-23.6065,-11.2987,-2.6194,1.0561,0.0,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025603_19.jpg
0.0257,0.4974,-23.0796,-14.3899,-2.4897,1.0346,-0.4722,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025652_18.jpg
0.021,0.428,-22.931,-14.9043,-3.3372,1.0432,0.6245,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025699_17.jpg
0.0234,0.4654,-19.9184,-15.3966,-3.8992,1.0418,0.6296,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025737_16.jpg
0.0222,0.4179,-31.4798,-16.5192,-3.9049,1.041,1.2488,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025790_15.jpg
0.0338,0.4726,-20.4792,-14.8406,-3.6792,1.0574,0.4696,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025832_14.jpg
0.0257,0.4777,-27.1403,-13.9815,-4.5655,1.0105,0.3157,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025881_13.jpg
0.0275,0.4345,-30.3273,-18.777,-5.3079,1.0247,0.7784,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025929_12.jpg
0.0243,0.4601,-27.7151,-17.3802,-5.0967,1.0523,0.0,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089025975_11.jpg
0.025,0.4572,-27.1749,-18.8659,-5.1904,1.0161,-0.1583,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026021_10.jpg
0.0224,0.4387,-24.9296,-25.1218,-5.7446,1.0222,0.0,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026069_9.jpg
0.0257,0.45,-22.0812,-25.4616,-6.1864,1.0424,0.0,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026115_8.jpg
0.0215,0.5409,-24.1371,-26.5065,-6.5286,1.0134,1.4048,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026160_7.jpg
0.0398,0.4783,-26.7155,-30.7748,-6.6144,1.0165,-0.1592,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026208_6.jpg
0.0289,0.4855,-22.2338,-31.21,-6.6817,1.0173,0.4696,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026255_5.jpg
0.0288,0.5146,-24.5199,-32.0838,-6.2677,1.0362,0.4696,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026303_4.jpg
0.0431,0.4444,-25.1259,-32.3828,-6.8974,1.0695,0.7827,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026352_3.jpg
0.0389,0.4759,-28.2651,-32.7001,-6.4622,1.0139,1.2695,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026398_2.jpg
0.0256,0.5187,-24.9345,-35.011,-6.7702,1.0351,0.9602,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026444_1.jpg
0.0227,0.448,-25.3296,-36.026,-7.4752,1.0537,-0.1592,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026860_20.jpg
0.028,0.4999,-24.3438,-34.1026,-7.5594,1.0306,0.1583,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026898_19.jpg
0.0316,0.4568,-25.1622,-34.2348,-7.2919,1.0457,0.4696,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026947_18.jpg
0.0442,0.4958,-23.5666,-33.5799,-6.9247,1.024,0.3183,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089026992_17.jpg
0.0293,0.5125,-22.6446,-33.1241,-7.6543,1.1049,0.0,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027027_16.jpg
0.0249,0.4793,-26.4147,-31.9872,-7.407,1.0463,0.4842,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027073_15.jpg
0.0274,0.4774,-22.6527,-36.4619,-7.2705,1.0266,0.4658,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027122_14.jpg
0.0261,0.5186,-22.8409,-31.6237,-7.4185,1.0472,1.0987,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027169_13.jpg
0.0264,0.5317,-17.7184,-30.7295,-7.8588,1.0148,0.4709,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027216_12.jpg
0.0272,0.4799,-21.9435,-33.3844,-8.1475,1.0413,0.8047,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027260_11.jpg
0.0327,0.4688,-24.0015,-33.5438,-7.4209,1.0761,0.3089,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027308_10.jpg
0.0331,0.4873,-21.5506,-34.0795,-8.0334,1.0989,1.0897,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027355_9.jpg
0.0407,0.494,-20.7721,-32.9579,-7.354,1.0177,0.4842,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027399_8.jpg
0.0258,0.4423,-25.348,-35.0234,-8.2862,1.0464,0.4775,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027446_7.jpg
0.0285,0.4747,-25.9938,-33.5215,-8.6123,1.0681,0.4748,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027495_6.jpg
0.0388,0.5048,-23.7714,-31.4975,-8.3032,1.0703,0.6348,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027543_5.jpg
0.0286,0.4521,-29.4682,-32.931,-8.3862,1.0503,0.1583,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027601_4.jpg
0.0286,0.4521,-29.4682,-32.931,-8.3862,1.0503,0.1583,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027639_3.jpg
0.0285,0.5012,-25.1566,-33.2535,-7.9081,1.0706,0.4709,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027685_2.jpg
0.0283,0.446,-24.1069,-34.2439,-8.0737,1.0536,0.4671,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027732_1.jpg
0.0405,0.4733,-29.4285,-30.0659,-6.6135,1.0386,-0.4855,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027906_20.jpg
0.0219,0.4521,-29.441,-28.1779,-6.5035,1.0593,1.4281,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089027951_19.jpg
0.0267,0.4611,-28.0105,-28.0595,-5.1956,1.0511,0.9444,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028003_18.jpg
0.0267,0.4611,-28.0105,-28.0595,-5.1956,1.0511,0.9444,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028045_17.jpg
0.023,0.488,-29.8199,-23.5908,-5.3326,1.0561,1.1047,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028092_16.jpg
0.0191,0.4547,-30.2336,-21.9168,-4.9822,1.0484,0.9496,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028128_15.jpg
0.0228,0.4492,-29.2041,-21.0088,-4.6083,1.0418,0.0,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028171_14.jpg
0.0319,0.4949,-31.7777,-20.8854,-4.045,1.0584,-0.3174,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028215_13.jpg
0.0224,0.4177,-29.2806,-19.7827,-1.9204,1.0898,-0.3165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028261_12.jpg
0.039,0.4622,-28.5222,-13.6973,-1.6904,1.0956,0.6279,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028310_11.jpg
0.0315,0.4739,-23.9174,-15.3528,-0.86,1.0665,1.4242,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028355_10.jpg
0.0377,0.4503,-28.3614,-13.8285,-0.4226,1.0603,-0.4883,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028405_9.jpg
0.0242,0.4958,-27.1409,-10.4392,-0.2612,1.0994,1.2766,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028451_8.jpg
0.0242,0.4958,-27.1409,-10.4392,-0.2612,1.0994,1.2766,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028497_7.jpg
0.0277,0.4191,-31.5735,-9.9608,0.7401,1.1015,1.0987,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028545_6.jpg
0.0232,0.4671,-30.6923,-10.8781,0.7498,1.1118,1.2522,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028592_5.jpg
0.0272,0.4034,-34.9954,-7.3095,2.7534,1.1538,0.6366,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028641_4.jpg
0.0205,0.4334,-39.3196,-4.4536,3.4373,1.1349,0.8002,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028691_3.jpg
0.0247,0.3976,-34.163,-5.156,3.8111,1.1791,1.8986,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028732_2.jpg
0.0207,0.455,-39.938,-2.3091,4.0214,1.166,2.5448,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089028780_1.jpg
0.0225,0.4065,-38.1453,7.1841,7.859,1.2382,1.2873,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029299_20.jpg
0.0396,0.4094,-39.8135,6.6979,8.0056,1.2089,1.4646,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029345_19.jpg
0.0396,0.4094,-39.8135,6.6979,8.0056,1.2089,1.4646,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029391_18.jpg
0.0401,0.3712,-45.0524,9.2622,8.3834,1.2145,0.8161,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029426_17.jpg
0.1288,0.4699,-38.3745,4.0036,8.6914,1.2851,2.3859,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029470_16.jpg
0.1063,0.3896,-35.9959,4.569,9.2092,1.2877,1.795,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029516_15.jpg
0.0229,0.4136,-41.2647,12.2722,9.6311,1.2591,2.6961,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029564_14.jpg
0.1156,0.377,-36.6535,5.4987,10.016,1.2628,2.2457,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029610_13.jpg
0.0741,0.4479,-40.7808,11.8653,11.1893,1.261,2.2648,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029656_12.jpg
0.1123,0.4383,-35.2088,5.838,10.6291,1.2831,2.4332,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029703_11.jpg
0.1427,0.3989,-39.8007,5.7965,12.0301,1.3364,2.4611,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029753_10.jpg
0.1335,0.4489,-46.2761,9.5326,12.5737,1.3411,1.2873,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029796_9.jpg
0.1303,0.4551,-36.9965,8.7308,12.0329,1.345,2.6026,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029841_8.jpg
0.1115,0.4285,-37.1655,14.7424,13.2061,1.3881,1.7405,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029887_7.jpg
0.1653,0.4015,-40.9214,10.3516,12.9378,1.4284,2.0739,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029937_6.jpg
0.1528,0.4487,-35.1241,18.6951,13.4703,1.3647,3.9116,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089029984_5.jpg
0.1383,0.406,-37.9058,18.1624,14.2049,1.3441,2.4332,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089030029_4.jpg
0.1089,0.4473,-46.7487,16.3121,14.1246,1.306,1.6273,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Sleep\1766089030076_3.jpg
