EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.2399,0.6177,38.5089,-10.4781,-5.4636,0.8872,-3.2224,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551616_9.jpg
0.2707,0.5999,40.6861,-15.7731,-6.8277,0.9239,-3.2397,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551679_8.jpg
0.2704,0.5542,37.9494,-20.806,-7.2549,0.8552,-3.6155,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551735_7.jpg
0.2852,0.5757,34.7875,-23.2773,-7.3163,0.9018,-2.6666,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551802_6.jpg
0.3241,0.6586,30.167,-24.4183,-6.8457,0.8841,-3.5861,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551860_5.jpg
0.3241,0.6586,30.167,-24.4183,-6.8457,0.8841,-3.5861,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551914_4.jpg
0.2638,0.7143,16.4788,-21.0676,-6.2322,0.8233,-2.6307,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217551964_3.jpg
0.2956,0.7788,28.0801,-16.0576,-5.0286,0.8176,-1.9855,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217552023_2.jpg
0.2956,0.7788,28.0801,-16.0576,-5.0286,0.8176,-1.9855,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217552072_1.jpg
0.2451,0.7107,37.1744,-14.9136,-5.1339,0.8471,-1.544,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553207_20.jpg
0.2451,0.7107,37.1744,-14.9136,-5.1339,0.8471,-1.544,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553256_19.jpg
0.234,0.8723,47.2509,-16.9783,-4.8847,0.8308,-2.2724,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553304_18.jpg
0.234,0.8723,47.2509,-16.9783,-4.8847,0.8308,-2.2724,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553353_17.jpg
0.2426,0.8257,27.1316,-19.0062,-3.2479,0.8625,-1.776,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553402_16.jpg
0.2426,0.8257,27.1316,-19.0062,-3.2479,0.8625,-1.776,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553450_15.jpg
0.2347,0.7436,18.8025,-17.2365,0.8453,0.8555,-1.3748,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553499_14.jpg
0.247,0.7124,25.2318,-11.8599,1.6275,0.8548,-0.4571,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553554_13.jpg
0.247,0.7124,25.2318,-11.8599,1.6275,0.8548,-0.4571,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553610_12.jpg
0.2497,0.6598,35.4633,-8.7704,1.1998,0.8342,-0.6177,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553666_11.jpg
0.2497,0.6598,35.4633,-8.7704,1.1998,0.8342,-0.6177,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553717_10.jpg
0.2825,0.601,44.9192,-1.706,0.1534,0.8128,-0.1553,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553774_9.jpg
0.2754,0.591,45.5844,0.4,-0.7411,0.792,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553834_8.jpg
0.2754,0.591,45.5844,0.4,-0.7411,0.792,0.0,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553887_7.jpg
0.2729,0.5815,41.8813,0.7398,-1.8,0.8006,0.157,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553936_6.jpg
0.2729,0.5815,41.8813,0.7398,-1.8,0.8006,0.157,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217553992_5.jpg
0.1756,0.6171,28.459,-1.0877,-2.6661,0.7935,-0.1583,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217554049_4.jpg
0.1768,0.722,20.2701,-0.7341,-2.7652,0.7971,-0.4815,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217554119_3.jpg
0.1768,0.722,20.2701,-0.7341,-2.7652,0.7971,-0.4815,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217554173_2.jpg
0.225,0.8013,19.0293,-9.6851,-6.5283,0.8281,-0.787,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217554221_1.jpg
0.304,0.6648,19.6155,-6.6681,-2.9487,0.8011,-1.2766,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555193_20.jpg
0.304,0.6648,19.6155,-6.6681,-2.9487,0.8011,-1.2766,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555251_19.jpg
0.2909,0.6302,33.7431,-3.5824,-2.5576,0.8606,-1.0957,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555298_18.jpg
0.2761,0.6096,32.45,-6.1164,-3.0091,0.8598,-0.6331,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555361_17.jpg
0.2761,0.6096,32.45,-6.1164,-3.0091,0.8598,-0.6331,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555409_16.jpg
0.2982,0.5914,25.1887,-10.9232,-3.8243,0.9393,-2.0398,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555464_15.jpg
0.2915,0.5489,19.1302,-13.6412,-4.0624,1.003,-3.0529,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555527_14.jpg
0.2915,0.5489,19.1302,-13.6412,-4.0624,1.003,-3.0529,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555582_13.jpg
0.3047,0.5905,21.7574,-17.3905,-4.7567,0.9656,-3.5475,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555631_12.jpg
0.3047,0.5905,21.7574,-17.3905,-4.7567,0.9656,-3.5475,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555686_11.jpg
0.3093,0.6762,16.7706,-18.652,-4.5567,0.9384,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555742_10.jpg
0.3027,0.6536,20.1696,-17.9084,-4.0419,0.9272,-2.0232,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555801_9.jpg
0.3027,0.6536,20.1696,-17.9084,-4.0419,0.9272,-2.0232,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555860_8.jpg
0.114,0.6076,13.4062,-17.5881,-3.5012,0.9575,-2.9636,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555916_7.jpg
0.114,0.6076,13.4062,-17.5881,-3.5012,0.9575,-2.9636,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217555972_6.jpg
0.1988,0.7058,0.9245,-11.6779,-3.1003,0.9495,-2.7263,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217556029_5.jpg
0.2266,0.7741,4.6921,-12.5176,-3.749,0.9079,-2.9082,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217556089_4.jpg
0.2266,0.7741,4.6921,-12.5176,-3.749,0.9079,-2.9082,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217556138_3.jpg
0.237,0.8201,3.577,-10.2271,-3.0728,0.888,-2.6165,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217556193_2.jpg
0.237,0.8201,3.577,-10.2271,-3.0728,0.888,-2.6165,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217556252_1.jpg
0.2497,0.5935,9.1821,-16.1398,-5.9464,0.9271,-2.0287,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559350_20.jpg
0.249,0.5493,18.0965,-11.4262,-6.0532,0.9259,-2.0342,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559395_19.jpg
0.2743,0.593,29.2458,-4.323,-4.8129,0.9813,-1.0957,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559450_18.jpg
0.2862,0.6027,29.7071,-2.431,-3.8472,0.9708,-0.3201,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559506_17.jpg
0.2862,0.6027,29.7071,-2.431,-3.8472,0.9708,-0.3201,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559559_16.jpg
0.2798,0.5519,30.2707,-1.2274,-3.0076,0.9855,-1.1202,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559617_15.jpg
0.2798,0.5519,30.2707,-1.2274,-3.0076,0.9855,-1.1202,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559667_14.jpg
0.1548,0.6282,12.9194,1.5916,-2.4929,1.0323,-0.6401,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559722_13.jpg
0.2135,0.716,24.5278,1.0074,-3.148,0.9648,-1.6045,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559778_12.jpg
0.2135,0.716,24.5278,1.0074,-3.148,0.9648,-1.6045,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559832_11.jpg
0.2214,0.7597,24.9585,0.5361,-3.086,0.9852,-1.266,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559893_10.jpg
0.2214,0.7597,24.9585,0.5361,-3.086,0.9852,-1.266,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217559954_9.jpg
0.0274,0.8436,6.8362,-2.4475,-2.8012,0.9063,-2.8466,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560013_8.jpg
0.1609,0.8412,8.4725,-11.3475,-4.8974,1.0148,-2.2026,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560124_7.jpg
0.2058,0.6771,7.8867,-16.931,-6.8729,1.077,-1.8779,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560186_6.jpg
0.2058,0.6771,7.8867,-16.931,-6.8729,1.077,-1.8779,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560242_5.jpg
0.2315,0.3792,-3.7278,-24.5436,-7.7492,1.0866,-2.1906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560298_4.jpg
0.2315,0.3792,-3.7278,-24.5436,-7.7492,1.0866,-2.1906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560352_3.jpg
0.2762,0.5143,2.0389,-29.456,-9.4318,1.0898,-1.3785,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560401_2.jpg
0.2777,0.6791,13.2137,-27.2457,-9.6673,0.9869,-2.4896,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217560458_1.jpg
0.3023,0.6981,47.0728,-3.1894,-0.8467,0.8741,-3.4399,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569411_20.jpg
0.3023,0.6981,47.0728,-3.1894,-0.8467,0.8741,-3.4399,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569460_19.jpg
0.2986,0.6598,34.5855,-3.6696,-1.199,0.8599,-2.9962,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569510_18.jpg
0.2986,0.6598,34.5855,-3.6696,-1.199,0.8599,-2.9962,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569567_17.jpg
0.3011,0.6407,34.2259,-2.4299,-1.7353,0.8787,-3.7415,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569621_16.jpg
0.3078,0.6209,35.3594,-4.6597,-2.2439,0.9002,-3.9076,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569678_15.jpg
0.3078,0.6209,35.3594,-4.6597,-2.2439,0.9002,-3.9076,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569731_14.jpg
0.1547,0.6083,21.362,-3.8999,-2.3561,0.9201,-3.7314,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569786_13.jpg
0.1547,0.6083,21.362,-3.8999,-2.3561,0.9201,-3.7314,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569833_12.jpg
0.1275,0.6721,23.2978,-1.7628,-3.3579,0.8489,-4.3748,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569881_11.jpg
0.2282,0.6246,20.735,0.4329,-3.9642,0.8291,-3.8864,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569943_10.jpg
0.2282,0.6246,20.735,0.4329,-3.9642,0.8291,-3.8864,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217569981_9.jpg
0.2636,0.5995,32.2529,1.0068,-3.865,0.8394,-3.1364,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570053_8.jpg
0.2636,0.5995,32.2529,1.0068,-3.865,0.8394,-3.1364,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570104_7.jpg
0.2901,0.6279,64.6964,-4.4835,-3.7789,0.8571,-2.9556,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570153_6.jpg
0.2895,0.7433,54.9899,-7.1634,-3.6498,0.8556,-2.4761,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570211_5.jpg
0.2895,0.7433,54.9899,-7.1634,-3.6498,0.8556,-2.4761,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570256_4.jpg
0.2896,0.662,44.0223,-7.2966,-3.586,0.8895,-2.7852,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570305_3.jpg
0.2896,0.662,44.0223,-7.2966,-3.586,0.8895,-2.7852,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570362_2.jpg
0.3004,0.6396,34.0524,-10.6581,-4.347,0.894,-2.6307,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217570411_1.jpg
0.2986,0.6965,9.591,-2.8562,-3.5831,0.9814,-3.1798,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217571903_20.jpg
0.2892,0.6505,3.5549,-7.3287,-3.3737,0.9549,-2.5662,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217571959_19.jpg
0.2892,0.6505,3.5549,-7.3287,-3.3737,0.9549,-2.5662,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572018_18.jpg
0.3103,0.6101,14.8735,-14.6905,-2.0827,0.9758,-2.988,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572077_17.jpg
0.3178,0.6806,17.0751,-15.0947,-2.2922,0.9358,-3.2572,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572129_16.jpg
0.3181,0.6595,22.9252,-13.6992,-2.468,0.9003,-3.1024,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572197_15.jpg
0.3181,0.6595,22.9252,-13.6992,-2.468,0.9003,-3.1024,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572251_14.jpg
0.3181,0.6595,22.9252,-13.6992,-2.468,0.9003,-3.1024,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572305_13.jpg
0.3102,0.6522,29.345,-10.1525,-2.7918,0.8305,-2.8624,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572354_12.jpg
0.302,0.6498,27.9644,-9.0235,-2.5327,0.8363,-3.6255,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572408_11.jpg
0.302,0.6498,27.9644,-9.0235,-2.5327,0.8363,-3.6255,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572462_10.jpg
0.0273,0.6331,9.4549,-13.0181,-3.0145,0.9298,-3.4399,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572515_9.jpg
0.0273,0.6331,9.4549,-13.0181,-3.0145,0.9298,-3.4399,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572571_8.jpg
0.0268,0.6542,2.3126,-14.532,-2.3553,0.921,-3.5861,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572626_7.jpg
0.191,0.695,7.1491,-11.9454,-1.5174,0.8717,-2.9556,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572688_6.jpg
0.191,0.695,7.1491,-11.9454,-1.5174,0.8717,-2.9556,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572731_5.jpg
0.2485,0.7025,16.1258,-11.5401,-0.6584,0.8788,-3.2052,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572804_4.jpg
0.2317,0.6672,7.7187,-10.6133,0.1754,0.893,-3.3665,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572854_3.jpg
0.2317,0.6672,7.7187,-10.6133,0.1754,0.893,-3.3665,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572913_2.jpg
0.2301,0.698,20.5098,-8.658,0.7994,0.892,-2.4238,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217572966_1.jpg
0.2415,0.5435,15.3217,-8.4631,-0.4826,0.8953,-1.8427,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573272_20.jpg
0.2416,0.7248,11.8954,-10.8409,-0.5732,0.9217,-2.3029,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573327_19.jpg
0.2729,0.6764,26.3412,-9.3753,-0.807,0.8793,-1.8728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573383_18.jpg
0.2756,0.6692,35.7175,-7.4032,-0.7484,0.9328,-1.9908,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573468_17.jpg
0.2793,0.6705,47.5836,-6.7166,-0.6789,0.8747,-2.3278,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573533_16.jpg
0.269,0.69,48.163,-5.744,-0.4347,0.9105,-3.0857,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573599_15.jpg
0.269,0.69,48.163,-5.744,-0.4347,0.9105,-3.0857,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573658_14.jpg
0.2873,0.643,45.4711,-5.1506,-0.6128,0.9053,-1.5608,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573733_13.jpg
0.2766,0.7292,32.7084,-1.0758,-0.4676,0.884,-2.9239,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573786_12.jpg
0.2445,0.5064,34.7824,-3.2584,-0.5511,0.8952,-2.8233,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573844_11.jpg
0.2445,0.5064,34.7824,-3.2584,-0.5511,0.8952,-2.8233,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573900_10.jpg
0.0391,0.4126,17.524,-2.9102,-0.1691,0.9644,-1.8677,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217573952_9.jpg
0.0852,0.5545,24.5099,-5.9372,-0.369,0.9375,-2.4761,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574008_8.jpg
0.1886,0.6635,21.8774,-4.9115,-1.0213,0.9029,-2.1906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574070_7.jpg
0.1886,0.6635,21.8774,-4.9115,-1.0213,0.9029,-2.1906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574126_6.jpg
0.2341,0.6719,23.6649,-6.0353,-1.6203,0.9366,-2.6307,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574176_5.jpg
0.2553,0.7049,19.7074,-6.9786,-1.9401,0.9031,-1.5608,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574236_4.jpg
0.2553,0.7049,19.7074,-6.9786,-1.9401,0.9031,-1.5608,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574285_3.jpg
0.2701,0.7007,39.7241,-5.1677,-1.8173,0.9067,-2.7702,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574339_2.jpg
0.259,0.7009,43.4235,-7.2185,-2.0251,0.9074,-1.8779,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217574393_1.jpg
0.2905,0.6406,38.8023,-8.5706,-5.486,0.9338,-4.1736,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576334_20.jpg
0.2814,0.6272,30.4095,-10.2006,-6.4926,0.9265,-3.6057,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576383_19.jpg
0.2921,0.4906,32.1544,-10.6978,-6.2254,0.9415,-4.0968,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576443_18.jpg
0.2921,0.4906,32.1544,-10.6978,-6.2254,0.9415,-4.0968,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576499_17.jpg
0.2977,0.6197,30.9388,-7.9604,-6.3028,0.9021,-4.5676,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576556_16.jpg
0.2977,0.6197,30.9388,-7.9604,-6.3028,0.9021,-4.5676,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576616_15.jpg
0.3056,0.4078,20.5777,-10.5561,-6.0349,0.9649,-3.7314,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576670_14.jpg
0.2976,0.6199,29.6291,-10.6876,-5.2153,0.9367,-3.897,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576720_13.jpg
0.2976,0.6199,29.6291,-10.6876,-5.2153,0.9367,-3.897,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576776_12.jpg
0.3264,0.7175,24.607,-13.4866,-2.8356,0.9294,-2.8704,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576826_11.jpg
0.3264,0.7175,24.607,-13.4866,-2.8356,0.9294,-2.8704,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576885_10.jpg
0.3084,0.7302,22.5816,-15.6013,2.0899,0.9192,-2.5378,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576937_9.jpg
0.295,0.6771,20.9722,-11.7457,3.9447,0.905,-2.9962,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217576995_8.jpg
0.295,0.6771,20.9722,-11.7457,3.9447,0.905,-2.9962,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577056_7.jpg
0.2917,0.5982,41.9702,-7.6843,5.1133,0.9111,-3.8759,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577110_6.jpg
0.2917,0.5982,41.9702,-7.6843,5.1133,0.9111,-3.8759,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577167_5.jpg
0.2967,0.6698,25.2833,-0.0155,6.0742,0.8159,-2.2087,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577226_4.jpg
0.294,0.6547,25.8495,-0.4074,6.4511,0.8303,-2.3598,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577283_3.jpg
0.294,0.6547,25.8495,-0.4074,6.4511,0.8303,-2.3598,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577335_2.jpg
0.287,0.6431,25.4766,-2.7897,6.5958,0.8296,-2.2026,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217577389_1.jpg
